NORAD ID,REFERENCE ALTITUDE EPOCH,REFERENCE ALTITUDE (KM),REFERENCE TLE 1,REFERENCE TLE 2,PREDICTION EPOCH,PREDICTION ALTITUDE (KM),LAST TLE LINE 1,LAST TLE LINE 2,ESTIMATED REENTRY EPOCH,ESTIMATED REENTRY ALTITUDE (KM),MIN DST
46787,2024-10-11 13:33:56+00:00,277,1 46787U 20074BA  24285.56522932  .02676867  71407-2  47514-2 0  9996,2 46787  53.0297  15.6574 0009321 313.8166 148.8930 16.02920909220185,2024-10-15 05:33:56+00:00,94.4475,1 46787U 20074BA  24289.46410317  .22598062  12454-4  14562-2 0  9990,2 46787  53.0200 355.0728 0006532 305.8696 153.3459 16.40922832220817"}],2024-10-16 02:08:19+00:00,99.957,-179.0
44967,2024-10-10 20:00:02+00:00,280,1 44967U 20001BF  24284.83335648  .00701411  23631-3  12928-2 0  9999,2 44967  53.0438  72.0939 0009876 310.1019 351.1626 16.00574162263164,2024-10-26 15:00:02+00:00,99.7977734375,1 44967U 20001BF  24285.86183704  .06777562  17173+0  67156-2 0  9996,2 44967  53.0450  66.7110 0008855 301.9703 196.9453 16.16878733263322"}],2024-10-12 16:41:03+00:00,85.943828125,-333.0
44944,2024-10-12 09:54:36+00:00,281,1 44944U 20001AG  24286.41291440  .00526389  13403-3  94623-3 0  9999,2 44944  53.0424  89.0516 0006973 299.0950 148.2281 16.01057599263058,2024-11-02 04:54:36+00:00,99.19071875,1 44944U 20001AG  24290.26573889  .15186749  12259-4  32342-2 0  9993,2 44944  53.0272  68.9234 0010605   9.1011  57.4608 16.29851318263670"}],2024-10-17 10:22:40+00:00,94.3565390625,-101.0
46570,2024-10-13 05:37:01+00:00,281,1 46570U 20070AQ  24287.23404227  .00842936  34029-3  16893-2 0  9990,2 46570  53.0061 161.2974 0006327 179.9604 282.3169 15.99184198224456,2024-10-26 12:37:01+00:00,97.480296875,1 46570U 20070AQ  24292.75860424  .12381916  12215-4  16267-2 0  9996,2 46570  52.9881 132.3076 0005759 265.8091 192.1200 16.34794384225346"}],2024-10-20 02:12:23+00:00,93.0449296875,-101.0
45770,2024-10-15 09:07:44+00:00,280,1 45770U 20038AS  24289.38036673  .02582755  52183-2  63063-2 0  9992,2 45770  53.0317 259.5855 0008146  48.1234 314.5898 15.96797966241903,2024-10-19 15:07:44+00:00,94.7699375,1 45770U 20038AS  24291.20954953  .06009701  11136+0  63497-2 0  9996,2 45770  53.0289 250.0873 0004727 163.8677 329.5357 16.15242984242199"}],2024-10-18 06:01:45+00:00,81.97975,-101.0
46548,2024-10-10 20:00:02+00:00,281,1 46548U 20070S   24284.83335648  .00906262  39412-3  18742-2 0  9997,2 46548  53.0321 255.5357 0007967  80.4393 106.6560 15.98614107222935,2024-10-23 08:00:02+00:00,96.8531015625,1 46548U 20070S   24293.26022975  .09029687  12197-4  10613-2 0  9997,2 46548  53.0272 211.2498 0003257 198.9802 297.3294 16.35874087224293"}],2024-10-21 00:14:44+00:00,97.6615859375,-333.0
55437,2024-10-20 08:47:43+00:00,280,1 55437U 23014AY  24294.36646672  .03150251  16666-1  66822-2 0  9994,2 55437  69.9518 253.6257 0011682 210.3588 253.2555 16.02638642 95547,2024-10-23 02:47:43+00:00,89.4143671875,1 55437U 23014AY  24296.96501140  .47427916  45095-5  57808-3 0  9992,2 55437  69.9201 245.7533 0010502 242.8966 230.6580 16.49245707 95965"}],2024-10-23 05:09:37+00:00,79.0863828125,-101.0
48118,2024-10-18 16:00:01+00:00,280,1 48118U 21027AC  24292.66667824  .01255185  81361-3  26414-2 0  9996,2 48118  53.0449 249.4468 0000897 107.1044 246.1515 15.98460708196139,2024-10-27 16:00:01+00:00,94.7400703125,1 48118U 21027AC  24296.91139786  .25489443  12124-4  39144-2 0  9997,2 48118  53.0343 227.2427 0003983 216.7290 255.6019 16.33334225196813"}],2024-10-23 13:52:25+00:00,96.778953125,-101.0
59003,2024-10-26 22:50:27+00:00,265,1 59003U 24036F   24300.95170101  .09041479  35174+0  21455-1 0  9996,2 59003  53.1368 225.9770 0016553 180.4853 272.0316 16.05526611 39125,2024-10-27 14:50:27+00:00,87.8493203125,1 59003U 24036F   24301.62761382  .18796928  11940-4  48564-2 0  9995,2 59003  53.1227 222.4234 0006616 138.4762 287.4351 16.27893418 39234"}],2024-10-28 17:03:46+00:00,86.18053125,-101.0
46358,2024-10-25 21:03:38+00:00,278,1 46358U 20062AK  24299.87752429  .01808657  21568-2  30464-2 0  9994,2 46358  53.0409  76.2003 0012037 310.2472 176.8083 16.02518089229498,2024-10-31 16:03:38+00:00,96.2581015625,1 46358U 20062AK  24303.40461185  .14712205  12356-4  16703-2 0  9999,2 46358  53.0229  57.5888 0008607 314.8805 156.7359 16.36058045230065"}],2024-10-30 10:42:38+00:00,93.3563671875,-101.0
46757,2024-10-23 14:00:01+00:00,279,1 46757U 20074U   24297.58334491  .00820552  30376-3  20302-2 0  9996,2 46757  53.0355 353.7659 0011545  10.9776   2.7309 15.95282146  6006,2024-11-07 01:00:01+00:00,98.3081640625,1 46757U 20074U   24307.29123010  .16199688  12461-4  84198-3 0  9995,2 46757  53.0192 302.9499 0001474 346.0703 113.9890 16.42682838223372"}],2024-11-03 01:59:22+00:00,90.5203125,-101.0
59472,2024-10-25 22:00:01+00:00,281,1 59472U 24068T   24299.91667824  .00655941  18275-3  17298-2 0  9991,2 59472  42.9906 336.9869 0020186  76.4043   0.4716 15.93552227 32086,2024-11-13 05:00:01+00:00,98.5960625,1 59472U 24068T   24307.40978390  .02163447  47257-2  19402-2 0  9995,2 59472  42.9853 289.7293 0015948 140.9772 347.5546 16.12686236 33288"}],2024-11-06 08:50:05+00:00,95.363171875,-101.0
45783,2024-10-20 14:00:01+00:00,281,1 45783U 20038BF  24294.58334491  .00555681  14141-3  12428-2 0  9991,2 45783  53.0435 279.4260 0006636  82.8513 328.1191 15.97206823  6056,2024-11-10 02:00:01+00:00,99.85046875,1 45783U 20038BF  24307.61732477  .19858848  12581-4  26815-3 0  9990,2 45783  53.0277 211.0074 0004114 242.6437 186.5884 16.49020099244006"}],2024-11-03 00:48:57+00:00,98.7583984375,-101.0
46149,2024-11-03 04:40:02+00:00,280,1 46149U 20057AJ  24308.19447184  .03915292  20503-1  10590-1 0  9991,2 46149  53.0164 311.9810 0013357  72.3222  24.4364 15.97146392233362,2024-11-05 14:40:02+00:00,97.6859921875,1 46149U 20057AJ  24310.11560671  .45994898  12375-4  33579-2 0  9992,2 46149  53.0028 301.9124 0003132  75.6773   4.4893 16.39994273233670"}],2024-11-05 09:46:28+00:00,95.9632109375,-101.0
45769,2024-10-22 14:00:01+00:00,280,1 45769U 20038AR  24296.58334491  .00499766  11361-3  11911-2 0  9995,2 45769  53.0437 304.4750 0010533  49.6025 351.9728 15.95990929  6072,2024-11-14 18:00:01+00:00,99.6176953125,1 45769U 20038AR  24310.20775603  .48042054  12024-4  92596-3 0  9998,2 45769  53.0983 233.0831 0028235 191.9053 322.9659 16.44092912244081"}],2024-11-05 11:59:10+00:00,86.0890546875,-101.0
59861,2024-10-27 14:00:01+00:00,280,1 59861U 24098D   24301.58334491  .00947001  39684-3  24653-2 0  9995,2 59861  42.9880 213.1738 0022102 210.7712 315.3101 15.93750615  5858,2024-11-09 08:00:01+00:00,94.32409375,1 59861U 24098D   24310.90664736  .04070701  89581-5  14135-2 0  9994,2 59861  42.9757 154.0773 0017787 278.3643 176.5488 16.23859392 26482"}],2024-11-10 12:45:34+00:00,95.93078125,-101.0
52308,2024-11-04 09:17:30+00:00,280,1 52308U 22041AZ  24309.38715352  .03272470  12590-1  91585-2 0  9992,2 52308  53.1608  79.5039 0011554 317.9491  42.0651 15.95997108142555,2024-11-07 11:17:30+00:00,89.6603515625,1 52308U 22041AZ  24311.83401701  .16107713  12168-4  39278-2 0  9991,2 52308  53.1601  66.7137 0010179 321.6894 181.4333 16.28425944142945"}],2024-11-08 01:00:59+00:00,91.6338671875,-101.0
58479,2024-11-05 14:09:32+00:00,275,1 58479U 23186G   24310.58994984 -.00002694  85156-5  00000+0 0  9990,2 58479  42.9932  42.5636 0022752   6.7757  84.5562 16.00284226 54291,,,1 58479U 23186G   24311.51860466  .09285815  91296-5  45088-2 0  9997,2 58479  42.9845  36.6487 0020002  18.3435  58.5787 16.19653173 54448"}],2024-11-08 17:26:47+00:00,98.00490625,-101.0
49162,2024-10-25 14:00:01+00:00,282,1 49162U 21082AJ  24299.58334491  .00488606  10539-3  10291-2 0  9996,2 49162  69.9919 103.6393 0006620 284.8965 105.6346 15.98659186172528,2024-11-17 12:00:01+00:00,98.179390625,1 49162U 21082AJ  24312.19783052  .09972559  43796-5  71995-3 0  9996,2 49162  69.9794  65.9690 0008065 295.8401 130.3654 16.40542432174545"}],2024-11-08 13:44:53+00:00,94.8554140625,-101.0
53597,2024-10-29 06:00:02+00:00,280,1 53597U 22104K   24303.25002315  .00625553  18463-3  12261-2 0  9993,2 53597  53.2114 285.4575 0000637 208.2900 129.2036 15.99603961120353,2024-11-16 00:00:02+00:00,98.813390625,1 53597U 22104K   24315.10974424  .15208099  12543-4  24306-3 0  9995,2 53597  53.1987 223.2083 0004566 247.8684 249.1904 16.48069179122278"}],2024-11-10 16:38:02+00:00,96.9879765625,-101.0
47581,2024-11-01 06:00:01+00:00,282,1 47581U 21009AK  24306.25001157  .00935157  39990-3  23443-2 0  9994,2 47581  53.0410 356.7671 0013039  11.4039 336.9515 15.95020882208146,2024-11-13 19:00:01+00:00,98.596515625,1 47581U 21009AK  24314.60043030  .07814071  12198-4  14257-2 0  9991,2 47581  53.0259 313.1163 0006067  38.7260  66.2199 16.31583757209419"}],2024-11-11 20:24:37+00:00,93.6540390625,-101.0
45775,2024-11-01 06:00:01+00:00,280,1 45775U 20038AX  24306.25001157  .00770883  28107-3  15601-2 0  9996,2 45775  53.0535 133.5877 0004516 233.8428 116.5907 15.99022999245028,2024-11-15 22:00:01+00:00,93.443359375,1 45775U 20038AX  24316.81885191  .05408364  12274-4  70052-3 0  9995,2 45775  53.0486  78.0687 0007268 315.9569 177.5149 16.34893846246731"}],2024-11-14 14:39:09+00:00,95.1230234375,-101.0
58216,2024-11-18 06:00:02+00:00,279,1 58216U 23170L   24323.25002315  .03451121  16479-1  98537-2 0  9996,2 58216  42.9882 149.7314 0025691 290.9820  10.5517 15.95754909 59961,2024-11-21 01:00:02+00:00,92.2578125,1 58216U 23170L   24324.96074206  .26386028  91806-5  60335-2 0  9997,2 58216  42.9892 138.8605 0011121 308.1897 180.6757 16.28833467 60245"}],2024-11-20 15:03:28+00:00,90.4547890625,-43.0
45766,2024-11-13 00:00:01+00:00,280,1 45766U 20038AN  24318.00001157  .00684391  22413-3  12793-2 0  9993,2 45766  53.0258  85.2987 0004415 325.0194 243.2182 16.00409421246685,2024-11-29 01:00:01+00:00,97.9940546875,1 45766U 20038AN  24329.58639442  .12678913  12479-4  55143-3 0  9997,2 45766  53.0176  24.3587 0000748  35.7308 119.3222 16.43828378248549"}],2024-11-25 13:04:24+00:00,97.011796875,-47.0
45733,2024-11-12 14:00:01+00:00,279,1 45733U 20038D   24317.58334491  .00590423  16620-3  11076-2 0  9997,2 45733  53.0505 115.9362 0004763 262.7820 222.7551 16.00343311246419,2024-12-01 04:00:01+00:00,98.271859375,1 45733U 20038D   24328.74756175  .21316887  12646-4  41283-3 0  9996,2 45733  53.0416  57.2505 0005261 359.0237 143.8585 16.47005152248212"}],2024-11-24 04:56:29+00:00,98.6227734375,-47.0
55344,2024-11-15 14:00:01+00:00,280,1 55344U 23013P   24320.58334491  .00555451  13616-3  12625-2 0  9991,2 55344  42.9977   2.4034 0002779  29.7615 355.2470 15.96670404  5956,2024-12-06 10:00:01+00:00,99.80096875,1 55344U 23013P   24333.23744148  .15700464  90314-5  29912-2 0  9992,2 55344  42.9850 282.2053 0007845 137.4008   2.8574 16.30851895102342"}],2024-11-29 08:41:55+00:00,86.017171875,-43.0
58620,2024-11-19 19:39:43+00:00,279,1 58620U 23203C   24324.81924693  .00059072  10043-4  10000-3 0  9997,2 58620  43.0003 190.6922 0017619 251.0194 156.8100 16.02161842 52603,2025-05-12 23:39:43+00:00,99.2241796875,1 58620U 23203C   24332.90973757  .03060165  89325-5  13502-2 0  9998,2 58620  42.9759 139.1781 0007738 305.8268 180.4431 16.21348884 53910"}],2024-12-04 08:50:01+00:00,97.3202734375,-43.0
45364,2024-11-21 22:00:01+00:00,280,1 45364U 20019E   24326.91667824  .00719737  24417-3  14410-2 0  9991,2 45364  52.9962 341.8829 0007833  25.0812 123.7934 15.99165766260519,2024-12-07 13:00:01+00:00,94.988328125,1 45364U 20019E   24334.43468241  .13780122  12171-4  22511-2 0  9995,2 45364  52.9932 302.5263 0000461  41.8023 100.1696 16.32756817261721"}],2024-11-30 16:25:57+00:00,94.48590625,-43.0
46754,2024-11-21 06:00:01+00:00,279,1 46754U 20074R   24326.25001157  .00775308  27537-3  17727-2 0  9990,2 46754  53.0419 261.9248 0009688 115.1703  45.8533 15.96761956225687,2024-12-06 07:00:01+00:00,95.6089375,1 46754U 20074R   24336.92810682  .12800429  12208-4  11940-2 0  9993,2 46754  53.0296 206.0431 0007043 216.4365 245.0377 16.37847989227393"}],2024-12-03 00:16:28+00:00,99.3761796875,-43.0
45782,2024-11-24 06:00:01+00:00,281,1 45782U 20038BE  24329.25001157  .00520923  12340-3  12260-2 0  9997,2 45782  53.0324  19.2199 0005183 355.9195  20.0619 15.96299793248608,2024-12-16 14:00:01+00:00,96.2860703125,1 45782U 20038BE  24339.23267556  .29326150  12222-4  36870-2 0  9993,2 45782  53.0301 327.3112 0001936 108.4011 347.3106 16.35263629250209"}],2024-12-04 19:35:03+00:00,92.4619609375,-43.0
45065,2024-11-19 22:00:01+00:00,280,1 45065U 20006X   24324.91667824  .00601156  16803-3  12488-2 0  9991,2 45065  53.0350 138.7658 0005531 303.4627  92.8888 15.98541688  6076,2024-12-08 17:00:01+00:00,98.5527265625,1 45065U 20006X   24339.80865946  .15528969  12675-4  20886-3 0  9992,2 45065  53.0113  60.4450 0003680 339.3815 124.4611 16.49077074269329"}],2024-12-05 09:24:28+00:00,98.0451796875,-43.0
48387,2024-11-29 04:00:02+00:00,282,1 48387U 21038AL  24334.16668981  .01225937  76057-3  26935-2 0  9999,2 48387  53.0453 264.9101 0000555 223.4903 133.0474 15.97675362197812,2024-12-08 10:00:02+00:00,98.9132265625,1 48387U 21038AL  24342.38299086  .20117839  12215-4  19434-2 0  9993,2 48387  53.0263 221.7480 0004776 177.4905 346.8837 16.37600232199134"}],2024-12-08 02:11:30+00:00,98.8864140625,-210.0
44764,2024-11-23 06:00:01+00:00,280,1 44764U 19074BD  24328.25001157  .00512719  12174-3  11210-2 0  9996,2 44764  53.0672  30.9183 0006880  14.6478  33.2326 15.97617024279476,2024-12-15 15:00:01+00:00,94.68840625,1 44764U 19074BD  24343.03331609  .21779487  12547-4  33037-3 0  9994,2 44764  53.0451 313.3929 0003026 191.5173 286.9049 16.48478774281851"}],2024-12-08 11:47:59+00:00,94.4600625,-43.0
47398,2024-11-30 06:00:01+00:00,282,1 47398U 21005BB  24335.25001157  .01037653  53172-3  21323-2 0  9996,2 47398  53.0450 303.8517 0003138 132.3063 303.7263 15.98809808214232,2024-12-11 02:00:01+00:00,97.331609375,1 47398U 21005BB  24343.99643196  .13114321  12335-4  75266-3 0  9995,2 47398  53.0318 257.8316 0005197 205.9824 261.0113 16.41866419215645"}],2024-12-09 21:54:52+00:00,99.462,-210.0
45785,2024-12-04 15:16:18+00:00,284,1 45785U 20038BH  24339.63632334  .01352434  96207-3  29065-2 0  9996,2 45785  53.0395  46.9897 0006340 350.7252 163.8574 15.98080884249118,2024-12-13 01:16:18+00:00,93.0139375,1 45785U 20038BH  24345.39925122  .34817334  12415-4  24777-2 0  9992,2 45785  53.0303  16.7503 0003053 355.1663 105.4714 16.40204872250033"}],2024-12-10 18:34:55+00:00,93.8376953125,-210.0
54782,2024-11-28 22:00:01+00:00,280,1 54782U 22175AA  24333.91667824  .00569402  15376-3  10967-2 0  9997,2 54782  53.2010 180.5978 0003847 220.2041 252.4877 15.99896524  6021,2024-12-18 08:00:01+00:00,98.562,1 54782U 22175AA  24346.81515300  .11047984  12511-4  57052-3 0  9995,2 54782  53.2030 113.0049 0005822 342.5964 140.8091 16.42514310111697"}],2024-12-12 22:33:49+00:00,98.9162109375,-210.0
45049,2024-12-01 14:00:01+00:00,280,1 45049U 20006F   24336.58334491  .00625254  18343-3  12511-2 0  9993,2 45049  53.0707  64.0293 0005342 358.0931  68.0769 15.99207958  5863,2024-12-19 14:00:01+00:00,99.4131328125,1 45049U 20006F   24350.04600508  .14613346  12406-4  40641-3 0  9990,2 45049  53.0546 353.2810 0006162 158.3353 309.5783 16.45145985271207"}],2024-12-15 18:06:15+00:00,95.5276171875,-210.0
52481,2024-12-03 22:00:02+00:00,279,1 52481U 22049AG  24338.91668981  .01095280  61200-3  21045-2 0  9996,2 52481  53.2084 315.0991 0001714 103.6501 349.7334 16.00022589143027,2024-12-14 00:00:02+00:00,99.521296875,1 52481U 22049AG  24351.72772134  .18205242  12524-4  31907-3 0  9990,2 52481  53.1971 247.7645 0002364 181.4430 251.3057 16.47782266145090"}],2024-12-17 05:27:55+00:00,98.9858359375,-210.0
52696,2024-12-03 12:00:01+00:00,279,1 52696U 22053AS  24338.50001157  .01214533  77196-3  23642-2 0  9990,2 52696  53.2122  42.9458 0000962  50.8572 146.6319 15.99834232141283,2024-12-12 14:00:01+00:00,97.8732734375,1 52696U 22053AS  24351.10215779  .20118215  12556-4  31672-3 0  9992,2 52696  53.1911 336.6979 0002003 219.0232 186.1912 16.48366582143327"}],2024-12-16 12:27:06+00:00,98.74215625,-210.0
52683,2024-12-01 22:00:01+00:00,280,1 52683U 22053AD  24336.91667824  .00836439  32945-3  17852-2 0  9991,2 52683  53.2092  49.8265 0000505  51.6633 126.8712 15.98108625  5855,2024-12-15 10:00:01+00:00,99.446140625,1 52683U 22053AD  24351.15870228  .79207369  12540-4  14544-2 0  9993,2 52683  53.1982 335.1737 0008831  89.3249 357.3238 16.46910982143340"}],2024-12-16 07:48:32+00:00,78.70815625,-210.0
47594,2024-12-07 22:00:02+00:00,280,1 47594U 21009AY  24342.91668981  .00770640  28428-3  14869-2 0  9995,2 47594  53.0394 266.9750 0006759 158.9208 275.1289 15.99836999  6075,2024-12-22 07:00:02+00:00,99.5552421875,1 47594U 21009AY  24352.10509436  .19661461  12267-4  21809-2 0  9993,2 47594  53.0130 218.8101 0003274 273.2546 161.2701 16.36397691214106"}],2024-12-17 21:31:20+00:00,95.326546875,-210.0
47134,2024-12-16 05:25:10+00:00,280,1 47134U 20088N   24351.22581207  .03095983  11997-1  66981-2 0  9996,2 47134  53.0344 124.3264 0014319 319.8408 103.6532 16.00519708224974,2024-12-19 07:25:10+00:00,96.1805625,1 47134U 20088N   24352.79540580  .13442447  12020-4  55714-2 0  9993,2 47134  53.0281 116.1087 0010240 325.8948 192.5659 16.22297831225221"}],2024-12-19 09:05:23+00:00,93.0585078125,-210.0
49170,2024-12-02 04:00:02+00:00,282,1 49170U 21082AS  24337.16668981  .00887737  37044-3  19084-2 0  9993,2 49170  69.9953  10.3319 0004177 272.9062 112.7731 15.98371383176945,2024-12-14 23:00:02+00:00,96.4921796875,1 49170U 21082AS  24352.61651825  .11901907  45169-5  16868-3 0  9994,2 49170  69.9775 323.9724 0006404 243.4063 239.7597 16.48725365179435"}],2024-12-18 09:47:47+00:00,92.89659375,-210.0
53021,2024-12-04 14:00:01+00:00,279,1 53021U 22076AM  24339.58334491  .01215696  75406-3  25779-2 0  9993,2 53021  53.2085 338.3793 0001892  96.1698 286.8033 15.98311749134153,2024-12-13 20:00:01+00:00,99.1735078125,1 53021U 22076AM  24353.03350917  .17631423  12521-4  27121-3 0  9991,2 53021  53.1945 267.7125 0004529 221.7004 234.8314 16.48276443136321"}],2024-12-18 13:48:15+00:00,98.8636796875,-210.0
61067,2024-12-16 13:55:06+00:00,280,1 61067U 24164T   24351.57993078  .03272961  13855-1  84364-2 0  9990,2 61067  53.1403  11.8911 0017123  65.2686  81.0493 15.97694165 15864,2024-12-19 12:55:06+00:00,89.76234375,1 61067U 24164T   24353.55646124  .47201277  12288-4  52783-2 0  9999,2 61067  53.1375   1.5396 0006640  68.3431  24.4475 16.36258315 16183"}],2024-12-18 22:21:18+00:00,80.8753515625,-210.0
45762,2024-12-04 04:00:01+00:00,280,1 45762U 20038AJ  24339.16667824  .00578866  15322-3  12916-2 0  9995,2 45762  52.9941 349.6437 0008087  44.9578  11.8123 15.97225727249864,2024-12-23 23:00:01+00:00,97.9697578125,1 45762U 20038AJ  24353.81353719  .29218038  12620-4  23623-3 0  9998,2 45762  52.9771 272.6018 0005231 201.4755 262.6541 16.51974855252228"}],2024-12-19 01:31:30+00:00,96.39484375,-210.0
45662,2024-12-03 14:00:02+00:00,280,1 45662U 20035F   24338.58335648  .00559421  14383-3  12311-2 0  9993,2 45662  53.0495 313.7991 0006392  96.4641  70.0741 15.97501518  5998,2024-12-23 21:00:02+00:00,99.7880078125,1 45662U 20035F   24353.16550904  .06726882  12189-4  85598-3 0  9992,2 45662  53.0381 237.3309 0004506 233.4481 264.8043 16.35122598251537"}],2024-12-20 10:58:20+00:00,99.843171875,-210.0
56093,2024-12-06 13:43:51+00:00,280,1 56093U 23046A   24341.57211229  .01240483  79357-3  24291-2 0  9997,2 56093  42.9972 112.8806 0002980 264.8229 199.1546 15.99457027 93866,2024-12-15 10:43:51+00:00,99.02103125,1 56093U 23046A   24353.52535655  .08729972  93351-5  61249-3 0  9996,2 56093  42.9893  36.1644 0001715   2.9630 140.1529 16.40104687 95797"}],2024-12-19 20:36:31+00:00,95.9665078125,-210.0
50847,2024-11-30 22:00:01+00:00,281,1 50847U 22001AW  24335.91667824  .00492238  11113-3  11447-2 0  9996,2 50847  53.2102  84.4475 0005380 325.2859  41.5671 15.96524742161671,2024-12-24 13:00:01+00:00,95.74303125,1 50847U 22001AW  24353.92495354  .12481832  12553-4  17990-3 0  9995,2 50847  53.1973 350.2818 0002394 171.4987 274.3118 16.48803567164584"}],2024-12-19 15:11:56+00:00,96.2226875,-210.0
49412,2024-12-04 04:00:01+00:00,281,1 49412U 21104E   24339.16667824  .00494516  11522-3  10194-2 0  9999,2 49412  53.2096 123.4373 0006105 310.5826 216.7394 15.98684337170393,2024-12-27 00:00:01+00:00,99.8341015625,1 49412U 21104E   24355.03322705  .08704319  12560-4  30567-3 0  9993,2 49412  53.1920  40.4329 0008877  43.7329  37.9600 16.43748436172946"}],2024-12-21 09:47:51+00:00,95.8439921875,-210.0
50160,2024-12-08 20:08:36+00:00,279,1 50160U 21125E   24343.83930363  .01440516  11603-2  27541-2 0  9999,2 50160  53.2091 132.4185 0009321 275.8277 228.8018 16.00155223167335,2024-12-16 10:08:36+00:00,98.823921875,1 50160U 21125E   24356.33474566  .17061454  12531-4  33718-3 0  9990,2 50160  53.1895  66.8203 0001266 161.0675 243.1168 16.47276262169364"}],2024-12-21 21:02:02+00:00,98.461421875,-210.0
